layer,query_index,spatial_shape,delta_grad_path,decoder_attn_path,cosine_raw,cosine_normalized,pearson_raw,pearson_normalized,delta_grad_mean,delta_grad_max,decoder_attn_mean,decoder_attn_max,top_20_overlap,top_50_overlap,top_100_overlap,top_200_overlap
0,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_0_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_0_query144_attn.npy,0.010783189731325478,0.010563057398015545,-0.0012818597327010932,-0.001281859735438207,5.854473329236498e-06,0.00039752465090714395,0.00019290125055704266,0.3152327239513397,0.0,0.0,0.0,0.025
1,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_1_query144_attn.npy,0.01619781788713589,0.015473631214853756,-0.006518724929720608,-0.006518724942673821,1.1977573194599245e-05,0.0006490136729553342,0.00019290123600512743,0.21033523976802826,0.0,0.0,0.0,0.04
2,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_2_query144_attn.npy,0.012474408225348675,0.011338870260743072,-0.015995099872619805,-0.015995099904238953,1.4816692782915197e-05,0.0007061927462927997,0.00019290125055704266,0.1646444946527481,0.0,0.0,0.0,0.015
3,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_3_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_3_query144_attn.npy,0.008333374561921379,0.007339402001653746,-0.011285194318944043,-0.011285194333728356,1.5426130630658008e-05,0.0007762656314298511,0.00019290125055704266,0.2548140287399292,0.0,0.0,0.0,0.005
4,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_4_query144_attn.npy,0.009249162383305715,0.008079575651103876,-0.011345944572397921,-0.01134594458608083,1.7733511413098313e-05,0.0006416103569790721,0.00019290127966087312,0.2684011459350586,0.0,0.0,0.0,0.005
5,144,"(72, 72)",outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,outputs/cat_detr_decoder_cross_attention/detr_decoder_cross_attention/decoder_layer_5_query144_attn.npy,0.019674631316502638,0.01824991942696954,-0.0022624567584483514,-0.002262456761480654,1.7824189853854477e-05,0.0006964291096664965,0.00019290127966087312,0.2559592127799988,0.0,0.02,0.01,0.035
