layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
1,500,random,2,0.15386584401130676,0.1527719348669052,0.0010939091444015503,0.9996146559715271,0.0003853440284729004,zero,outputs/cat_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[3054, 742, 993, 2884, 1175, 4487, 4078, 2264, 3912, 3742, 4118, 4079, 4725, 2816, 1789, 2867, 4669, 138, 160, 1305]"
2,50,top_delta_grad,0,0.15386584401130676,0.15370047092437744,0.0001653730869293213,0.9998315572738647,0.0001684427261352539,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3923, 3636, 2638, 3925, 3780, 1113, 964, 3782, 2708, 3997, 3640, 1036, 2700, 2278, 3146, 2410, 1841, 3796, 2924, 3995]"
2,50,random,0,0.15386584401130676,0.15384052693843842,2.5317072868347168e-05,0.9999653697013855,3.463029861450195e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3656, 2953, 4327, 3200, 1527, 1684, 1650, 3692, 2726, 884, 1539, 4267, 1117, 3149, 5006, 1240, 4840, 3544, 5106, 466]"
2,50,random,1,0.15386584401130676,0.1538437455892563,2.2098422050476074e-05,0.9999630451202393,3.695487976074219e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1831, 3126, 4180, 1391, 1510, 4075, 3827, 3015, 3325, 3501, 3157, 3496, 568, 2891, 4867, 2062, 780, 1732, 2116, 3874]"
2,50,random,2,0.15386584401130676,0.15383878350257874,2.7060508728027344e-05,0.9999676942825317,3.230571746826172e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1931, 477, 316, 3885, 3763, 4336, 1985, 4300, 1811, 612, 1935, 2205, 601, 4180, 3081, 3354, 3090, 1090, 4555, 4014]"
2,100,top_delta_grad,0,0.15386584401130676,0.15335890650749207,0.0005069375038146973,0.9997184872627258,0.0002815127372741699,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3923, 3636, 2638, 3925, 3780, 1113, 964, 3782, 2708, 3997, 3640, 1036, 2700, 2278, 3146, 2410, 1841, 3796, 2924, 3995]"
2,100,random,0,0.15386584401130676,0.15375639498233795,0.00010944902896881104,0.9999284744262695,7.152557373046875e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[284, 321, 530, 2581, 4473, 140, 1116, 28, 3868, 2363, 3817, 4377, 1220, 409, 283, 3671, 547, 2762, 4810, 3411]"
2,100,random,1,0.15386584401130676,0.15375582873821259,0.00011001527309417725,0.9999377131462097,6.22868537902832e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1872, 1254, 4258, 4600, 3821, 1086, 1342, 828, 4487, 3859, 2857, 4631, 4461, 669, 597, 4257, 3477, 1067, 46, 3836]"
2,100,random,2,0.15386584401130676,0.15376374125480652,0.00010210275650024414,0.9999353885650635,6.461143493652344e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2665, 3763, 3155, 4649, 4736, 736, 1829, 1935, 2527, 2772, 4717, 1003, 1393, 4146, 1038, 2170, 229, 2659, 193, 2601]"
2,200,top_delta_grad,0,0.15386584401130676,0.1523454338312149,0.001520410180091858,0.9992595911026001,0.0007404088973999023,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3923, 3636, 2638, 3925, 3780, 1113, 964, 3782, 2708, 3997, 3640, 1036, 2700, 2278, 3146, 2410, 1841, 3796, 2924, 3995]"
2,200,random,0,0.15386584401130676,0.15358462929725647,0.00028121471405029297,0.9998892545700073,0.00011074542999267578,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[3047, 262, 3016, 48, 5069, 4375, 3810, 2748, 1730, 4, 19, 2430, 2041, 952, 3946, 683, 4867, 801, 1647, 1034]"
2,200,random,1,0.15386584401130676,0.15354081988334656,0.0003250241279602051,0.999863862991333,0.0001361370086669922,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[2578, 993, 783, 1680, 3129, 594, 4480, 4426, 2171, 3266, 1346, 702, 1859, 1034, 1044, 1331, 623, 745, 2350, 1370]"
2,200,random,2,0.15386584401130676,0.15361303091049194,0.00025281310081481934,0.9999054074287415,9.459257125854492e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_2_delta_grad.npy,"[1599, 3912, 3176, 3694, 4923, 2825, 3921, 555, 2872, 4096, 4724, 978, 3253, 4866, 866, 2757, 5034, 2768, 502, 1800]"
