layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
0,500,random,2,0.22669436037540436,0.224297434091568,0.0023969262838363647,0.9995940923690796,0.00040590763092041016,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_0_delta_grad.npy,"[3837, 4715, 278, 747, 4315, 3221, 4128, 1181, 1348, 4318, 1950, 3325, 734, 4925, 23, 2481, 2965, 4959, 7, 678]"
1,50,top_delta_grad,0,0.22669436037540436,0.22675852477550507,-6.416440010070801e-05,0.9997013211250305,0.0002986788749694824,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2272, 2707, 1847, 2191, 2978, 2401, 3250, 2273, 1808, 2607, 3261, 3788, 3425, 2627, 3218, 1830, 3119, 3538, 2717, 2777]"
1,50,random,0,0.22669436037540436,0.22645419836044312,0.00024016201496124268,0.9999387264251709,6.127357482910156e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[4481, 765, 957, 107, 1702, 1839, 4915, 1476, 2162, 2467, 3382, 937, 4178, 1919, 1259, 2933, 2113, 4056, 3480, 31]"
1,50,random,1,0.22669436037540436,0.2262355238199234,0.00045883655548095703,0.9999349117279053,6.508827209472656e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1775, 4189, 4822, 2856, 1909, 3298, 485, 4434, 3781, 3768, 4014, 556, 4821, 2080, 1416, 3361, 971, 991, 630, 3270]"
1,50,random,2,0.22669436037540436,0.22623810172080994,0.0004562586545944214,0.9999080896377563,9.191036224365234e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2965, 4148, 1307, 123, 5079, 4, 4697, 4931, 848, 1848, 1936, 1863, 4318, 3198, 2012, 1344, 3142, 2384, 1402, 2172]"
1,100,top_delta_grad,0,0.22669436037540436,0.2264724224805832,0.000221937894821167,0.9994640350341797,0.0005359649658203125,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2272, 2707, 1847, 2191, 2978, 2401, 3250, 2273, 1808, 2607, 3261, 3788, 3425, 2627, 3218, 1830, 3119, 3538, 2717, 2777]"
1,100,random,0,0.22669436037540436,0.2260245978832245,0.0006697624921798706,0.9998621344566345,0.00013786554336547852,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1938, 4356, 719, 4738, 214, 3408, 2513, 3429, 4652, 4663, 4267, 3132, 4904, 2536, 2652, 3129, 2114, 4306, 1460, 238]"
1,100,random,1,0.22669436037540436,0.22594596445560455,0.0007483959197998047,0.9998927712440491,0.00010722875595092773,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2669, 4935, 1943, 3939, 4956, 267, 1518, 3331, 3731, 2106, 5070, 2402, 4312, 2955, 2196, 1709, 4818, 864, 5133, 2531]"
1,100,random,2,0.22669436037540436,0.22605101764202118,0.0006433427333831787,0.9999004006385803,9.959936141967773e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2196, 4723, 2816, 1887, 909, 1258, 2795, 3834, 2588, 3106, 2890, 4227, 3811, 1961, 356, 1811, 2682, 1807, 4485, 161]"
1,200,top_delta_grad,0,0.22669436037540436,0.2256193608045578,0.0010749995708465576,0.9990318417549133,0.0009681582450866699,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2272, 2707, 1847, 2191, 2978, 2401, 3250, 2273, 1808, 2607, 3261, 3788, 3425, 2627, 3218, 1830, 3119, 3538, 2717, 2777]"
1,200,random,0,0.22669436037540436,0.22539189457893372,0.001302465796470642,0.9998123645782471,0.0001876354217529297,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2253, 860, 3940, 2254, 1662, 1713, 5146, 4324, 4821, 4214, 671, 2008, 770, 519, 1384, 3023, 1364, 311, 3326, 5179]"
1,200,random,1,0.22669436037540436,0.22551317512989044,0.001181185245513916,0.9998430013656616,0.0001569986343383789,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1429, 1980, 2758, 3663, 3993, 903, 3359, 2854, 812, 1202, 4239, 1190, 5157, 4175, 2757, 4966, 4920, 4541, 430, 5161]"
1,200,random,2,0.22669436037540436,0.22545713186264038,0.001237228512763977,0.9998391270637512,0.0001608729362487793,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[1633, 4915, 244, 4056, 412, 2400, 2087, 863, 4951, 2145, 747, 1720, 3094, 576, 753, 2037, 3900, 190, 3690, 3844]"
1,500,top_delta_grad,0,0.22669436037540436,0.2147851586341858,0.011909201741218567,0.997708797454834,0.0022912025451660156,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_1_delta_grad.npy,"[2272, 2707, 1847, 2191, 2978, 2401, 3250, 2273, 1808, 2607, 3261, 3788, 3425, 2627, 3218, 1830, 3119, 3538, 2717, 2777]"
